lat,lon,depth,cluster
35.164097,139.60565,15.246,1041
35.164097,139.60571,16.277,1041
35.164097,139.60579,15.923,1044
35.164097,139.60664,13.966,1218
35.164097,139.60669,14.101,1218
35.164097,139.60713,14.455,1231
35.164097,139.60725,15.621,1231
35.164097,139.6077,15.86,1235
35.164097,139.60834,13.935,1280
35.164097,139.60837,11.812,1280
35.164097,139.60838,13.446,1280
35.164097,139.60841,10.636,1280
35.164097,139.60846,10.824333333333334,1280
35.164097,139.60847,12.403,1280
35.164097,139.60857,11.011,1290
35.164097,139.60858,12.031,1290
35.164097,139.60864,11.427,1290
35.164097,139.60869,11.042,1291
35.164097,139.60872,11.226,1291
35.164097,139.60876,7.776,1291
35.164097,139.60878,7.091,1291
35.164097,139.6088,7.941,1291
35.164097,139.60883,5.797,1291
35.164097,139.60892,5.4013333333333335,1294
35.164097,139.60893,4.792,1294
35.164097,139.60896,6.571,1294
35.164097,139.609,5.786,1294
35.164097,139.60909,6.808666666666666,1295
35.164097,139.60915,7.545,1295
35.164097,139.6092,8.916666666666666,1295
35.164097,139.60924,9.512,1295
35.164097,139.60939,7.379,1372
35.164097,139.60945,7.233,1372
35.164097,139.60947,8.2165,1373
35.164097,139.60951,6.255,1373
35.164097,139.60953,6.556,1373
35.164097,139.60954,7.243,1373
35.164097,139.60956,6.806,1373
35.164097,139.60957,5.916499999999999,1373
35.164097,139.60959,5.162,1373
35.164097,139.6096,7.712,1373
35.164097,139.60962,4.766,1373
35.164097,139.60963,6.307,1373
35.164097,139.60965,5.204,1373
35.164097,139.60971,4.475,1376
35.164097,139.60985,4.923,1376
35.164097,139.60988,5.09,1377
35.164097,139.60995,3.835555555555556,1377
35.164097,139.60997,3.5345555555555555,1377
35.164097,139.61002,3.549,1377
35.164097,139.61005,4.194,1377
35.164097,139.61006,3.268,1388
35.164097,139.61008,2.872,1388
35.164097,139.61021,7.393,1388
35.164097,139.61038,4.631,1389
35.164097,139.61043,4.714,1389
35.164097,139.61044,5.006,1389
35.164097,139.61046,7.441,1392
35.164097,139.6105,4.423,1392
35.164097,139.61052,4.465,1392
35.164097,139.61057,6.4,1392
35.164097,139.61064,6.202,1392
35.164097,139.61066,6.763,1393
35.164097,139.61081,5.805,1393
35.164097,139.61098,5.88,1436
35.164097,139.611,6.588,1436
35.164097,139.6111,6.671,1437
35.164097,139.61119,6.088,1437
35.164097,139.6112,6.504,1437
35.164097,139.61128,6.827,1440
35.164097,139.61131,6.057,1440
35.164097,139.61133,6.806,1440
35.164097,139.61142,7.483,1440
35.164097,139.61148,6.806,1441
35.164097,139.6115,6.827,1441
35.164097,139.61153,6.6185,1441
35.164097,139.61157,6.994,1441
35.164097,139.6116,6.65,1441
35.164097,139.61163,6.515,1452
35.164097,139.61166,7.847,1452
35.164097,139.6117,8.097,1452
35.164097,139.61174,8.097,1452
35.164097,139.61185,7.81,1453
35.164097,139.61186,7.41,1453
35.164097,139.612,5.745,1453
35.164097,139.61208,6.837,1456
35.164097,139.61217,7.628,1456
35.164097,139.61227,7.889,1457
35.164097,139.61234,8.274,1457
35.164097,139.6125,8.908,1583
35.164097,139.6127,8.867,1584
35.164097,139.6129,8.5755,1587
35.164097,139.61296,9.419,1587
35.164097,139.61305,7.66,1588
35.164097,139.6132,8.232,1599
35.164097,139.61322,7.098,1599
35.164097,139.61328,8.149,1599
35.164097,139.61331,7.753,1599
35.164097,139.61333,8.003,1599
35.164097,139.61363,6.89,1603
35.164097,139.61452,6.713,1640
35.164097,139.61467,7.338,1641
35.164097,139.6147,7.475,1641
35.164097,139.61478,7.584,1648
35.164097,139.61479,8.378,1648
35.164097,139.61484,7.53,1648
35.164097,139.61502,7.639,1649
35.164097,139.61504,7.749,1649
35.164097,139.61513,8.274,1649
35.164097,139.6155,8.44,1653
35.164097,139.61618,11.531,1724
35.164097,139.61664,11.135,1731
35.164097,139.61716,10.678,1762
35.164097,139.61723,11.479,1762
35.1641,139.59975,41.076,355
35.1641,139.60158,36.799,486
35.1641,139.60173,36.251,487
35.1641,139.60175,36.169,487
35.1641,139.60176,36.908,487
35.1641,139.60254,32.473,494
35.1641,139.60255,32.555,494
35.1641,139.60265,32.391,496
35.1641,139.60266,32.363,496
35.1641,139.60268,32.19011111111111,496
35.1641,139.60272,32.254,496
35.1641,139.60275,32.5,496
35.1641,139.60342,26.723,964
35.1641,139.60391,24.144,976
35.1641,139.60399,22.89,977
35.1641,139.60426,21.209,980
35.1641,139.6045,20.221,981
35.1641,139.60452,19.05,981
35.1641,139.60454,18.965,981
35.1641,139.6049,17.734,1025
35.1641,139.60498,17.79,1028
35.1641,139.60503,18.129,1028
35.1641,139.60509,17.536,1028
35.1641,139.60542,16.089,1040
35.1641,139.60564,15.319,1041
35.1641,139.60585,15.475,1044
35.1641,139.60654,14.757,1218
35.1641,139.60664,14.788,1218
35.1641,139.60681,14.747,1219
35.1641,139.60715,14.476,1231
35.1641,139.6072,14.872,1231
35.1641,139.60733,14.83,1234
35.1641,139.60806,16.016,1276
35.1641,139.6081,16.141,1279
35.1641,139.6083,13.768,1280
35.1641,139.60838,11.25,1280
35.1641,139.6084,10.594,1280
35.1641,139.60843,9.71,1280
35.1641,139.60844,9.845,1280
35.1641,139.60847,11.739,1280
35.1641,139.60858,12.145,1290
35.1641,139.60861,12.207,1290
35.1641,139.60863,11.906,1290
35.1641,139.60867,11.344,1290
35.1641,139.60873,7.502,1291
35.1641,139.60875,7.42,1291
35.1641,139.60876,7.283,1291
35.1641,139.60884,8.406,1291
35.1641,139.60886,7.451,1291
35.1641,139.60893,4.475,1294
35.1641,139.60895,3.913,1294
35.1641,139.60912,5.828,1295
35.1641,139.60918,8.024000000000001,1295
35.1641,139.6092,8.926,1295
35.1641,139.60924,7.858,1295
35.1641,139.60934,9.345,1372
35.1641,139.60944,8.69,1372
35.1641,139.60947,7.8575,1373
35.1641,139.60959,6.046,1373
35.1641,139.6096,5.307333333333333,1373
35.1641,139.60962,6.265,1373
35.1641,139.60963,5.702999999999999,1373
35.1641,139.60965,5.3545,1373
35.1641,139.60971,4.75,1376
35.1641,139.60973,5.8955,1376
35.1641,139.60976,5.412,1376
35.1641,139.60982,5.214,1376
35.1641,139.60985,4.985,1376
35.1641,139.60992,4.75,1377
35.1641,139.60994,3.69,1377
35.1641,139.60995,3.61,1377
35.1641,139.60999,3.84,1377
35.1641,139.61002,3.434,1377
35.1641,139.61018,2.91,1388
35.1641,139.6103,7.441,1389
35.1641,139.61038,4.683,1389
35.1641,139.61043,5.713,1389
35.1641,139.61046,5.183,1392
35.1641,139.61058,6.473,1392
35.1641,139.61066,5.755,1393
35.1641,139.61084,6.133,1436
35.1641,139.61098,6.994,1436
35.1641,139.61111,5.349,1437
35.1641,139.61116,6.973,1437
35.1641,139.61118,6.265,1437
35.1641,139.6113,6.286,1440
35.1641,139.61133,6.9,1440
35.1641,139.61136,5.245,1440
35.1641,139.61151,7.025,1441
35.1641,139.61157,6.484,1441
35.1641,139.61159,6.619,1441
35.1641,139.61171,6.806,1452
35.1641,139.61172,8.211,1452
35.1641,139.61176,7.368,1452
35.1641,139.61185,7.462,1453
35.1641,139.61186,7.608,1453
35.1641,139.61194,6.504,1453
35.1641,139.61212,6.837,1456
35.1641,139.61226,8.232,1457
35.1641,139.61232,8.305,1457
35.1641,139.61247,8.794,1583
35.1641,139.61249,8.846,1583
35.1641,139.61256,7.868,1583
35.1641,139.61266,8.05,1584
35.1641,139.61275,8.731,1584
35.1641,139.61287,8.711,1587
35.1641,139.61288,8.648,1587
35.1641,139.6131,9.939,1588
35.1641,139.61311,7.337,1588
35.1641,139.61313,7.821,1588
35.1641,139.61319,8.326,1599
35.1641,139.6132,7.098,1599
35.1641,139.61327,8.003,1599
35.1641,139.6133,7.982,1599
35.1641,139.6137,7.222,1603
35.1641,139.61404,7.462,1636
35.1641,139.61478,7.657333333333334,1648
35.1641,139.61479,7.666,1648
35.1641,139.615,7.584,1649
35.1641,139.61502,7.639,1649
35.1641,139.61723,10.521,1762
35.1641,139.61859,9.72,1777
35.164104,139.60043,38.787,468
35.164104,139.60063,38.881,469
35.164104,139.60173,37.155,487
35.164104,139.60176,36.279,487
35.164104,139.60243,32.226,494
35.164104,139.60257,32.473,494
35.164104,139.60258,32.527,494
35.164104,139.6029,31.77,497
35.164104,139.60323,29.306,961
35.164104,139.60327,29.66,961
35.164104,139.60342,26.668,964
35.164104,139.60344,27.454,964
35.164104,139.6039,24.394,976
35.164104,139.60414,22.573,977
35.164104,139.60454,18.94,981
35.164104,139.6049,18.462,1025
35.164104,139.6051,17.91,1028
35.164104,139.6053,16.88,1029
35.164104,139.60556,16.277,1041
35.164104,139.60568,16.079,1041
35.164104,139.60583,15.579,1044
35.164104,139.60603,15.132,1045
35.164104,139.60663,14.695,1218
35.164104,139.60716,15.196,1231
35.164104,139.60725,15.506,1231
35.164104,139.60728,14.736,1231
35.164104,139.60732,14.892,1234
35.164104,139.60738,14.83,1234
35.164104,139.60782,16.474,1275
35.164104,139.60808,16.027,1276
35.164104,139.60829,13.904,1279
35.164104,139.6083,13.883,1280
35.164104,139.60838,14.924,1280
35.164104,139.6084,14.601,1280
35.164104,139.60844,10.282,1280
35.164104,139.60846,9.741,1280
35.164104,139.60849,13.033,1290
35.164104,139.60858,12.207,1290
35.164104,139.6086,12.384,1290
35.164104,139.60866,11.156,1290
35.164104,139.60875,10.802,1291
35.164104,139.60878,8.05,1291
35.164104,139.6088,7.639,1291
35.164104,139.60884,8.337,1291
35.164104,139.60889,5.651,1294
35.164104,139.60892,6.4,1294
35.164104,139.60896,4.007,1294
35.164104,139.609,5.849,1294
35.164104,139.60907,6.785,1294
35.164104,139.60909,6.243,1295
35.164104,139.60918,8.003,1295
35.164104,139.60919,8.617,1295
35.164104,139.60924,9.023,1295
35.164104,139.60936,9.06,1372
35.164104,139.60945,8.211,1372
35.164104,139.60948,7.628,1373
35.164104,139.60953,6.837,1373
35.164104,139.60954,6.681,1373
35.164104,139.60956,7.035,1373
35.164104,139.60965,6.244,1373
35.164104,139.60966,5.099,1373
35.164104,139.60968,4.943,1376
35.164104,139.60992,4.709,1377
35.164104,139.60994,3.64,1377
35.164104,139.60995,4.05,1377
35.164104,139.61,3.632,1377
35.164104,139.61006,3.559,1388
35.164104,139.61008,3.268,1388
35.164104,139.6102,2.33,1388
35.164104,139.6104,5.464,1389
35.164104,139.61046,7.68,1392
35.164104,139.61049,5.932,1392
35.164104,139.61052,4.87,1392
35.164104,139.61053,4.236,1392
35.164104,139.61058,7.734999999999999,1392
35.164104,139.6106,7.529,1392
35.164104,139.61108,6.629,1437
35.164104,139.6111,5.412,1437
35.164104,139.61115,7.327,1437
35.164104,139.61116,6.291,1437
35.164104,139.61124,6.941,1440
35.164104,139.61128,6.504,1440
35.164104,139.6113,7.483,1440
35.164104,139.61131,6.806,1440
35.164104,139.61142,7.347,1440
35.164104,139.61145,6.598,1441
35.164104,139.61148,7.300499999999999,1441
35.164104,139.6115,7.191,1441
35.164104,139.61153,6.067,1441
35.164104,139.61156,7.212,1441
35.164104,139.6117,7.550000000000001,1452
35.164104,139.61171,8.222,1452
35.164104,139.61179,8.679,1452
35.164104,139.61206,6.286,1456
35.164104,139.61209,6.837,1456
35.164104,139.6122,8.013,1456
35.164104,139.61243,9.023,1583
35.164104,139.61246,8.804,1583
35.164104,139.61269,10.076,1584
35.164104,139.61272,8.815,1584
35.164104,139.61285,8.679,1587
35.164104,139.61288,8.565,1587
35.164104,139.61314,7.306,1588
35.164104,139.61316,7.264,1588
35.164104,139.61317,7.779,1588
35.164104,139.61319,7.492999999999999,1599
35.164104,139.61325,8.242,1599
35.164104,139.61328,7.857,1599
35.164104,139.6133,8.117,1599
35.164104,139.61334,7.15,1599
35.164104,139.61378,7.33,1604
35.164104,139.61417,7.009,1637
35.164104,139.61473,6.39,1641
35.164104,139.615,7.612,1649
35.164104,139.61504,7.721,1649
35.164104,139.61505,7.666,1649
35.164104,139.61551,8.607,1653
35.164104,139.61722,10.501,1762
35.164104,139.61723,11.396,1762
35.164104,139.61725,10.511,1762
35.16411,139.59882,42.294,350
35.16411,139.59967,40.181,354
35.16411,139.60254,34.104,494
35.16411,139.60255,33.732,494
35.16411,139.60257,32.4455,494
35.16411,139.60263,32.527,496
35.16411,139.60269,32.418,496
35.16411,139.60286,32.391,497
35.16411,139.6029,31.76072727272728,497
35.16411,139.6031,29.652666666666665,960
35.16411,139.6034,26.997,964
35.16411,139.60342,26.832,964
35.16411,139.60454,19.02,981
35.16411,139.60481,18.67,1025
35.16411,139.6049,17.858,1025
35.16411,139.6051,18.254,1028
35.16411,139.6055,17.005,1040
35.16411,139.60562,15.548,1041
35.16411,139.6057,16.329,1041
35.16411,139.60577,16.245,1044
35.16411,139.60579,14.955,1044
35.16411,139.60663,13.956,1218
35.16411,139.60667,14.112,1218
35.16411,139.60716,14.528,1231
35.16411,139.60718,14.5645,1231
35.16411,139.6072,15.257,1231
35.16411,139.60727,14.622,1231
35.16411,139.6074,15.642,1234
35.16411,139.6077,15.912,1235
35.16411,139.6081,16.068,1279
35.16411,139.60829,15.527,1279
35.16411,139.60835,15.371,1280
35.16411,139.60838,11.9265,1280
35.16411,139.60841,14.424,1280
35.16411,139.60847,11.729,1280
35.16411,139.60855,11.614,1290
35.16411,139.60858,11.968,1290
35.16411,139.60864,11.51,1290
35.16411,139.60873,10.636,1291
35.16411,139.60875,7.009,1291
35.16411,139.60878,7.995,1291
35.16411,139.6088,7.805,1291
35.16411,139.60883,6.879,1291
35.16411,139.60884,8.282499999999999,1291
35.16411,139.60886,7.233,1291
35.16411,139.6089,11.885,1294
35.16411,139.60898,4.423,1294
35.16411,139.60905,8.201,1294
35.16411,139.60909,6.921,1295
35.16411,139.60913,5.901,1295
35.16411,139.60918,8.222,1295
35.16411,139.60919,8.752,1295
35.16411,139.60934,9.418,1372
35.16411,139.60936,8.679,1372
35.16411,139.60945,8.643,1372
35.16411,139.60947,7.972,1373
35.16411,139.60948,7.961,1373
35.16411,139.60954,6.91,1373
35.16411,139.60956,6.608,1373
35.16411,139.60963,7.431,1373
35.16411,139.60965,5.7345,1373
35.16411,139.60966,5.963,1373
35.16411,139.6097,5.217333333333333,1376
35.16411,139.60983,5.276,1376
35.16411,139.60986,4.688000000000001,1377
35.16411,139.60994,3.64,1377
35.16411,139.60995,3.97,1377
35.16411,139.60997,4.662,1377
35.16411,139.61002,3.497,1377
35.16411,139.61008,2.716,1388
35.16411,139.6102,2.9933333333333336,1388
35.16411,139.61032,7.035,1389
35.16411,139.61043,6.005,1389
35.16411,139.6105,6.0205,1392
35.16411,139.61055,5.526,1392
35.16411,139.61067,5.901,1393
35.16411,139.61069,5.911,1393
35.16411,139.6107,5.89,1393
35.16411,139.61072,5.776,1393
35.16411,139.61073,5.62,1393
35.16411,139.61076,5.547,1393
35.16411,139.61078,5.401,1393
35.16411,139.6108,5.38,1393
35.16411,139.61081,5.422,1393
35.16411,139.61082,5.568,1393
35.16411,139.61096,6.983,1436
35.16411,139.611,6.59,1436
35.16411,139.61108,5.516,1437
35.16411,139.6111,5.443,1437
35.16411,139.61111,6.858,1437
35.16411,139.61115,6.119,1437
35.16411,139.61128,6.827,1440
35.16411,139.6113,6.9,1440
35.16411,139.61147,7.312666666666666,1441
35.16411,139.61154,6.494,1441
35.16411,139.61156,6.858,1441
35.16411,139.61168,8.284,1452
35.16411,139.61171,8.274,1452
35.16411,139.61172,7.254,1452
35.16411,139.61177,9.008,1452
35.16411,139.6118,9.473,1452
35.16411,139.61183,7.514,1453
35.16411,139.61186,7.514,1453
35.16411,139.61203,6.484,1456
35.16411,139.61205,6.421,1456
35.16411,139.6121,6.46,1456
35.16411,139.61224,8.253,1457
35.16411,139.61227,7.93,1457
35.16411,139.6123,8.294,1457
35.16411,139.61241,8.898,1583
35.16411,139.61255,7.868,1583
35.16411,139.61272,8.94,1584
35.16411,139.61284,8.648,1587
35.16411,139.61287,8.627,1587
35.16411,139.61316,8.357,1588
35.16411,139.61324,8.274,1599
35.16411,139.61327,8.097,1599
35.16411,139.61333,7.222,1599
35.16411,139.6137,7.274,1603
35.16411,139.61403,7.483,1636
35.16411,139.6145,6.796,1640
35.16411,139.6147,6.421,1641
35.16411,139.61487,7.995,1648
35.16411,139.61504,7.7075,1649
35.16411,139.61505,7.639,1649
35.16411,139.6151,8.284,1649
35.16411,139.61618,11.489,1724
35.16411,139.6164,11.729,1730
35.16411,139.61665,11.042,1731
35.16411,139.61722,10.511,1762
35.16411,139.61725,11.4425,1762
35.16411,139.61859,9.72,1777
35.164112,139.59975,41.201,355
35.164112,139.60042,38.652,468
35.164112,139.60161,36.853,486
35.164112,139.60173,36.908,487
35.164112,139.60178,36.443,487
35.164112,139.60242,35.03,494
35.164112,139.60257,32.5,494
35.164112,139.6026,32.391,494
35.164112,139.60268,32.226,496
35.164112,139.60272,32.391,496
35.164112,139.6029,31.615,497
35.164112,139.60327,28.807,961
35.164112,139.60342,26.805,964
35.164112,139.60345,27.339,964
35.164112,139.60391,24.28,976
35.164112,139.60425,21.199,980
35.164112,139.6045,20.564,981
35.164112,139.60454,19.02,981
35.164112,139.6049,18.493,1025
35.164112,139.60509,17.609,1028
35.164112,139.6051,17.682,1028
35.164112,139.60556,16.412,1041
35.164112,139.60559,15.444,1041
35.164112,139.60577,16.131,1044
35.164112,139.60582,15.621,1044
35.164112,139.60602,15.101,1045
35.164112,139.60661,13.935,1218
35.164112,139.60739,14.83,1234
35.164112,139.60811,16.12,1279
35.164112,139.60825,15.08,1279
35.164112,139.60828,14.7885,1279
35.164112,139.60829,14.34,1279
35.164112,139.60834,14.773,1280
35.164112,139.60837,15.054,1280
35.164112,139.60846,9.96,1280
35.164112,139.6085,12.567,1290
35.164112,139.60854,11.188,1290
35.164112,139.60855,11.833,1290
35.164112,139.60858,11.937,1290
35.164112,139.60861,12.135,1290
35.164112,139.60872,11.625,1291
35.164112,139.60873,9.145,1291
35.164112,139.6088,7.625,1291
35.164112,139.60883,8.543,1291
35.164112,139.60886,6.161,1291
35.164112,139.6089,6.411,1294
35.164112,139.60893,5.613,1294
35.164112,139.60895,4.683,1294
35.164112,139.60898,5.942,1294
35.164112,139.60909,7.009,1295
35.164112,139.6091,7.118,1295
35.164112,139.60919,8.503,1295
35.164112,139.6092,9.2,1295
35.164112,139.60924,9.044,1295
35.164112,139.60925,8.324,1295
35.164112,139.60944,8.232,1372
35.164112,139.60947,7.93,1373
35.164112,139.60959,5.911,1373
35.164112,139.60962,5.375500000000001,1373
35.164112,139.60965,6.255,1373
35.164112,139.60971,5.297,1376
35.164112,139.60973,5.48975,1376
35.164112,139.60988,5.056,1377
35.164112,139.61002,4.277,1377
35.164112,139.61003,3.143,1377
35.164112,139.61008,5.5055,1388
35.164112,139.61009,7.41,1388
35.164112,139.6102,6.47,1388
35.164112,139.61041,5.349,1389
35.164112,139.61044,7.389,1389
35.164112,139.61047,5.786,1392
35.164112,139.61052,6.182,1392
35.164112,139.61053,4.569,1392
35.164112,139.61058,5.266,1392
35.164112,139.61061,6.577,1392
35.164112,139.61084,5.682,1436
35.164112,139.61095,6.848,1436
35.164112,139.61107,6.931,1437
35.164112,139.61111,6.504,1437
35.164112,139.61113,6.13,1437
35.164112,139.61122,6.858,1437
35.164112,139.61125,6.109,1440
35.164112,139.61127,6.962,1440
35.164112,139.61128,7.15,1440
35.164112,139.61136,4.943,1440
35.164112,139.61145,7.0665,1441
35.164112,139.61153,6.713,1441
35.164112,139.61163,7.878,1452
35.164112,139.61166,8.336,1452
35.164112,139.6117,7.524,1452
35.164112,139.61185,7.774,1453
35.164112,139.61192,6.681,1453
35.164112,139.61201,6.421,1453
35.164112,139.61215,7.535,1456
35.164112,139.6123,8.388,1457
35.164112,139.6124,8.888,1457
35.164112,139.61272,8.981,1584
35.164112,139.61282,8.731,1587
35.164112,139.61287,8.877,1587
35.164112,139.61304,10.048,1588
35.164112,139.61313,8.315,1588
35.164112,139.61322,8.201,1599
35.164112,139.61325,8.013,1599
35.164112,139.61331,7.212,1599
35.164112,139.61427,7.831,1637
35.164112,139.61469,6.442,1641
35.164112,139.61497,7.584,1649
35.164112,139.61504,7.694,1649
35.164112,139.61505,7.584,1649
35.164112,139.61552,8.752,1653
35.164116,139.60042,38.912,468
35.164116,139.60161,37.292,486
35.164116,139.60178,36.306,487
35.164116,139.60246,32.199,494
35.164116,139.60257,32.5,494
35.164116,139.6026,32.445,494
35.164116,139.6027,32.391,496
35.164116,139.60275,32.281,496
35.164116,139.6029,31.733666666666664,497
35.164116,139.60292,31.706,497
35.164116,139.60323,29.254,961
35.164116,139.60362,25.861,965
35.164116,139.6039,24.571,976
35.164116,139.60399,22.671,977
35.164116,139.60501,17.921,1028
35.164116,139.60547,15.892,1040
35.164116,139.60548,15.787,1040
35.164116,139.6055,16.5315,1040
35.164116,139.60558,15.413,1041
35.164116,139.60568,16.401,1041
35.164116,139.60661,14.601,1218
35.164116,139.60681,14.747,1219
35.164116,139.60716,14.794333333333334,1231
35.164116,139.60718,14.435,1231
35.164116,139.6072,14.663,1231
35.164116,139.60724,15.579,1231
35.164116,139.60725,14.58,1231
35.164116,139.60767,15.808,1235
35.164116,139.60768,15.86,1235
35.164116,139.60782,16.349,1275
35.164116,139.60814,15.954,1279
35.164116,139.60828,14.67,1279
35.164116,139.60829,15.558,1279
35.164116,139.6083,14.736,1280
35.164116,139.60838,13.529,1280
35.164116,139.60843,13.789,1280
35.164116,139.60844,13.383,1280
35.164116,139.60849,10.73,1290
35.164116,139.6085,10.615,1290
35.164116,139.60852,10.646,1290
35.164116,139.60854,10.896,1290
35.164116,139.60863,11.76,1290
35.164116,139.60866,11.369,1290
35.164116,139.60873,7.379,1291
35.164116,139.6088,7.396,1291
35.164116,139.60887,7.191,1291
35.164116,139.60896,4.714,1294
35.164116,139.60913,5.849,1295
35.164116,139.60919,8.4555,1295
35.164116,139.6092,8.929,1295
35.164116,139.60936,9.065,1372
35.164116,139.60938,8.69,1372
35.164116,139.60947,8.638,1373
35.164116,139.60948,7.483,1373
35.164116,139.60956,6.4,1373
35.164116,139.60957,5.797,1373
35.164116,139.60959,6.136666666666667,1373
35.164116,139.6096,6.0465,1373
35.164116,139.60965,6.817,1373
35.164116,139.60974,5.547,1376
35.164116,139.60977,5.474,1376
35.164116,139.60983,5.495,1376
35.164116,139.6099,4.652,1377
35.164116,139.60991,3.66,1377
35.164116,139.61,3.507,1377
35.164116,139.61003,3.299,1377
35.164116,139.61008,2.831,1388
35.164116,139.61009,3.434,1388
35.164116,139.6101,6.692,1388
35.164116,139.61012,7.254,1388
35.164116,139.6102,6.32,1388
35.164116,139.61023,2.89,1388
35.164116,139.61032,7.139,1389
35.164116,139.61041,6.275,1389
35.164116,139.61053,6.14,1392
35.164116,139.61055,4.621,1392
35.164116,139.61057,5.745,1392
35.164116,139.61058,5.589,1392
35.164116,139.61061,7.557,1392
35.164116,139.61063,6.588,1392
35.164116,139.61084,5.984,1436
35.164116,139.61104,7.202,1437
35.164116,139.6111,5.838,1437
35.164116,139.61122,7.035,1437
35.164116,139.61124,6.973,1440
35.164116,139.61125,6.9,1440
35.164116,139.61127,7.4045,1440
35.164116,139.6113,7.139,1440
35.164116,139.61142,6.8165,1440
35.164116,139.61143,6.4383333333333335,1441
35.164116,139.61145,6.57,1441
35.164116,139.61168,7.649,1452
35.164116,139.6117,8.357,1452
35.164116,139.61176,9.364,1452
35.164116,139.61182,7.566,1453
35.164116,139.61188,7.17,1453
35.164116,139.61195,8.981,1453
35.164116,139.61198,6.879,1453
35.164116,139.612,6.702,1453
35.164116,139.61209,6.16,1456
35.164116,139.6121,6.889,1456
35.164116,139.61223,8.575,1457
35.164116,139.61226,7.93,1457
35.164116,139.61238,8.95,1457
35.164116,139.61252,7.909,1583
35.164116,139.61264,8.077,1584
35.164116,139.6127,8.711,1584
35.164116,139.61273,8.919,1584
35.164116,139.61282,8.784,1587
35.164116,139.61285,8.575,1587
35.164116,139.613,7.77,1588
35.164116,139.61302,10.158,1588
35.164116,139.61308,9.994,1588
35.164116,139.61314,8.315,1588
35.164116,139.61316,8.284,1588
35.164116,139.61324,8.18,1599
35.164116,139.61328,8.19,1599
35.164116,139.6133,7.306,1599
35.164116,139.6136,7.0,1603
35.164116,139.61401,7.545,1636
35.164116,139.61464,7.557,1641
35.164116,139.61467,6.39,1641
35.164116,139.61496,7.502,1649
35.164116,139.61504,7.78975,1649
35.164116,139.61665,11.031,1731
35.164116,139.61726,11.406,1762
35.16411753125,139.5986978125,42.2589375,350
35.16411753125,139.59889359375,42.2589375,350
35.16411753125,139.5994809375,40.394625,354
35.16411753125,139.59967671875,40.756177083333334,354
35.16411753125,139.5998725,40.936953124999995,355
35.16411753125,139.60006828125,39.245,467
35.16411753125,139.6002640625,38.97332679738562,467
35.16411753125,139.60045984375,38.898864145658266,468
35.16411753125,139.600655625,38.9602380952381,469
35.16411753125,139.60143875,39.16980000000001,486
35.16411753125,139.60163453125,37.37335892255892,486
35.16411753125,139.6018303125,36.44689282569282,487
35.16411753125,139.60202609375,36.39040170940171,489
35.16411753125,139.602221875,33.92131428571429,493
35.16411753125,139.60241765625,33.53035059712175,493
35.16411753125,139.6026134375,32.856174069932244,494
35.16411753125,139.60280921875,32.25212890059021,496
35.16411753125,139.603005,31.242455728713985,497
35.16411753125,139.60320078125,29.482352321311502,960
35.16411753125,139.6033965625,27.75463510522378,961
35.16411753125,139.60359234375,25.95869441425121,964
35.16411753125,139.603788125,24.659056752191187,965
35.16411753125,139.60398390625,23.489708518495533,976
35.16411753125,139.6041796875,21.99472271332717,977
35.16411753125,139.60437546875,20.63514559689373,980
35.16411753125,139.60457125,19.861723329995126,981
35.16411753125,139.60476703125,19.14381523632783,1024
35.16411753125,139.6049628125,18.282037717913056,1025
35.16411753125,139.60515859375,17.621959133083934,1028
35.16411753125,139.605354375,16.906464934569716,1029
35.16411753125,139.60555015625,16.309881421599147,1040
35.16411753125,139.6057459375,15.737423852813851,1041
35.16411753125,139.60594171875,15.222827629269954,1044
35.16411753125,139.6061375,14.903625327020096,1045
35.16411753125,139.60633328125,14.634402317911558,1216
35.16411753125,139.6065290625,14.45401857955431,1217
35.16411753125,139.60672484375,14.463238230536664,1218
35.16411753125,139.606920625,14.553496359721084,1219
35.16411753125,139.60711640625,14.795851136882368,1230
35.16411753125,139.60731218749999,15.15372203119756,1231
35.16411753125,139.60750796874999,15.602017025727152,1234
35.16411753125,139.60770374999998,15.965856430154096,1235
35.16411753125,139.60789953124998,15.951998161843086,1275
35.16411753125,139.60809531249998,15.482542704572268,1276
35.16411753125,139.60829109374998,14.242051726425732,1279
35.16411753125,139.60848687499998,12.355211295878062,1280
35.16411753125,139.60868265624998,10.105356227358037,1290
35.16411753125,139.60887843749998,8.541670367843999,1291
35.16411753125,139.60907421874998,8.170481870755067,1294
35.16411753125,139.60927,7.7157168823458235,1295
35.16411753125,139.60946578125004,7.0946371991105455,1372
35.16411753125,139.60966156250004,6.62612776386579,1373
35.16411753125,139.60985734375004,5.706865666231863,1376
35.16411753125,139.61005312500004,5.1589357029770095,1377
35.16411753125,139.61024890625004,5.6193963668057325,1388
35.16411753125,139.61044468750003,6.187717200753685,1389
35.16411753125,139.61064046875003,6.056422245737094,1392
35.16411753125,139.61083625000003,5.935540192896996,1393
35.16411753125,139.61103203125003,6.598910147736945,1436
35.16411753125,139.61122781250003,7.265291749391984,1437
35.16411753125,139.61142359375003,7.527371014352335,1440
35.16411753125,139.61161937500003,7.77861877910558,1441
35.16411753125,139.61181515625003,7.628601865866335,1452
35.16411753125,139.61201093750003,7.3752675259064455,1453
35.16411753125,139.61220671875003,7.952609220541933,1456
