lat,lon,depth
35.15878,139.60085,20.648
35.1588,139.60104,20.179
35.158802,139.60112,20.346
35.158817,139.60133,18.254
35.15882,139.60135,18.233
35.15882,139.60141,17.296
35.158825,139.60138,17.869
35.158825,139.6014,17.421
35.15911,139.60075,23.27
35.15911,139.60078,22.916
35.15911,139.60085,23.176
35.159115,139.60077,23.228
35.159214,139.60066,23.447
35.159138,139.60097,22.666
35.15914,139.60098,22.906
35.15915,139.601,22.781
35.15915,139.60103,22.718
35.159153,139.60104,22.677
35.15916,139.60118,22.51
35.15916,139.6012,22.417
35.159164,139.60121,22.333
35.15917,139.60123,22.219
35.15918,139.60138,21.917
35.159184,139.6014,21.928
35.159184,139.60141,22.021
35.159187,139.60143,22.0
35.15792,139.60295,12.031
35.15794,139.60295,12.072
35.157963,139.60297,12.114
35.157978,139.60298,12.02
35.157997,139.603,12.166
35.158016,139.603,12.124
35.159008,139.60173,18.733
35.159023,139.60175,18.472
35.1592,139.60155,21.761
35.159203,139.60156,21.574
35.15921,139.60158,21.314
35.159218,139.6016,21.126
35.15921,139.60173,17.931
35.159218,139.60172,18.098
35.1592,139.60175,17.525
35.159206,139.60175,17.619
35.159153,139.60185,15.798
35.159157,139.60185,14.487
35.15916,139.60184,15.975
35.159153,139.6019,15.028
35.159153,139.60191,14.851
35.159172,139.60196,15.839
35.15918,139.60199,15.85
35.159184,139.60199,15.611
35.159187,139.602,16.308
35.15919,139.60202,16.745
35.159203,139.60207,16.901
35.1592,139.6021,16.953
35.1592,139.60211,16.839
35.159203,139.60208,16.859
35.1592,139.60213,16.849
35.1592,139.60214,16.61
35.1592,139.60216,16.558
35.159203,139.60219,16.62
35.159206,139.6022,16.61
35.159214,139.60222,17.036
35.158947,139.60231,15.756
35.158962,139.6023,15.756
35.15899,139.60228,15.839
35.159,139.60228,15.954
35.159008,139.60228,15.663
35.159023,139.60226,15.787
35.15894,139.60233,15.663
35.15903,139.60225,15.663
35.15904,139.60225,15.579
35.159046,139.60223,15.954
35.159054,139.60223,15.756
35.15894,139.60277,15.548
35.158947,139.60278,15.423
35.15895,139.6028,15.746
35.15899,139.60289,15.933
35.158997,139.6029,15.486
35.159004,139.60292,15.808
35.159008,139.60292,15.611
35.159016,139.60294,15.621
35.159023,139.60294,15.787
35.15904,139.60295,15.735
35.159046,139.60297,15.704
35.159054,139.60298,15.777
35.159058,139.60298,15.6
35.159065,139.603,15.631
35.158047,139.6036,8.45
35.158047,139.60368,8.992
35.158047,139.60374,9.741
35.158047,139.60378,9.439
35.158154,139.60312,12.978
35.158165,139.60313,13.3
35.15818,139.60315,13.54
35.158188,139.60316,13.54
35.158195,139.60318,13.54
35.158203,139.60321,13.748
35.158215,139.60323,13.977
35.158226,139.60326,13.997
35.158237,139.60327,13.997
35.158253,139.6033,14.299
35.158268,139.60332,14.455
35.158283,139.60335,14.591
35.1583,139.60336,14.684
35.158127,139.60368,10.667
35.158142,139.60371,11.406
35.158207,139.60367,12.655
35.15821,139.60367,12.717
35.15822,139.60368,12.78
35.158222,139.60367,12.978
35.158234,139.60365,13.134
35.15823,139.6037,12.821
35.158234,139.60371,12.998
35.158234,139.60373,13.019
35.15824,139.60373,13.279
35.158215,139.60374,13.082
35.15823,139.60374,12.967
35.15833,139.60342,14.955
35.158337,139.60345,15.028
35.15834,139.60347,15.059
35.158325,139.60353,14.58
35.158333,139.60353,14.695
35.15834,139.60352,14.768
35.158344,139.6035,14.996
35.158245,139.60362,13.269
35.158253,139.60376,13.54
35.158257,139.6036,13.342
35.158268,139.60378,14.091
35.158035,139.60384,9.398
35.158035,139.60396,11.146
35.15804,139.60382,9.273
35.15804,139.60397,11.448
35.158043,139.60379,9.273
35.158047,139.60399,11.937
35.15817,139.60385,14.164
35.15818,139.6038,13.519
35.15824,139.60382,14.611
35.158195,139.60403,15.725
35.158203,139.60405,15.767
35.158207,139.60408,15.642
35.15821,139.60405,15.808
35.158215,139.60406,15.6
35.15824,139.6041,15.912
35.158245,139.60393,15.798
35.15828,139.60379,14.622
35.15829,139.6038,14.872
35.158302,139.60382,15.246
35.15831,139.60384,15.402
35.158318,139.60384,15.558
35.15828,139.60408,16.027
35.158325,139.604,16.453
35.158268,139.60416,16.058
35.1584,139.60406,16.516
35.158344,139.60413,16.162
35.15835,139.60414,16.245
35.158432,139.6042,16.401
35.158432,139.60426,16.287
35.159023,139.60329,15.746
35.159027,139.60329,15.756
35.159077,139.60304,15.725
35.159077,139.60306,15.871
35.159077,139.60307,15.725
35.159073,139.60312,15.912
35.159073,139.60313,15.787
35.159073,139.60315,15.85
35.15904,139.60327,15.839
35.159042,139.60326,15.912
35.159054,139.60323,15.85
35.159054,139.60324,15.86
35.159058,139.60321,15.683
