lon,lat,depth
139.60065,35.165485,39.998441474578286
139.60942,35.161377,6.871999999999982
139.60957,35.161377,7.241168951071767
139.60942,35.16149325,6.728149975615438
139.60957,35.16149325,6.996416286175456
139.60942,35.1616095,6.008861405905371
139.60957,35.1616095,5.988107915520987
139.60942,35.16172575,5.57282340644318
139.60957,35.16172575,5.7379673490898915
139.60942,35.161842,4.683064716256194
139.60957,35.161842,3.806000000000246
139.60927,35.161892,4.674932421303833
139.60959,35.161892,3.450000000000001
139.60927,35.16203933333333,4.794530281879926
139.60959,35.16203933333333,5.0794952779350195
139.60927,35.16218666666667,4.782674806033815
139.60959,35.16218666666667,5.110137492435904
139.60927,35.162334,5.721999999999988
139.60959,35.162334,5.113345126038081
139.60927,35.16249,4.236747699236831
139.60934,35.16249,4.379901578313404
139.60927,35.162697,5.47600000000001
139.60934,35.162697,5.428561194856737
139.61469,35.162327,2.8793398003441983
139.61475,35.162327,2.758
139.61469,35.16239,3.3200000000000003
139.61475,35.16239,3.086585126108859
139.61476,35.164467,11.135838330183832
139.614912,35.164467,11.22732748657756
139.615064,35.164467,11.474690072043478
139.615216,35.164467,11.694360905893022
139.615368,35.164467,11.88771582054722
139.61552,35.164467,12.035333332165479
139.61476,35.164722,11.723056136976645
139.614912,35.164722,11.73151191712398
139.615064,35.164722,11.814155050808484
139.615216,35.164722,11.955597688023506
139.615368,35.164722,12.120300132829453
139.61552,35.164722,12.429999999999998
139.61635,35.162354,4.027864067516977
139.61649,35.162354,4.258502322241644
139.61635,35.162388,4.063787879780905
139.61649,35.162388,4.339999999999991
139.61711,35.163692,10.001000000000001
139.61728499999998,35.163692,10.031233237244521
139.61746,35.163692,10.052338401889639
139.61711,35.163937,10.458275522149082
139.61728499999998,35.163937,10.326949180646949
139.61746,35.163937,10.229999999999997
139.61813,35.163937,9.949
139.61826,35.163937,9.901399928870518
139.61813,35.16394,9.901400170460441
139.61826,35.16394,9.918
139.61554,35.164474,12.084491265172451
139.61562,35.164474,12.080646844030488
139.61554,35.16459625,12.074731594043977
139.61562,35.16459625,12.070616079802047
139.61554,35.1647185,12.057724631103337
139.61562,35.1647185,12.052671625768129
139.61554,35.164840749999996,12.03347016476292
139.61562,35.164840749999996,12.02531474763644
139.61554,35.164963,11.997580380667392
139.61562,35.164963,11.470000000000004
139.61815,35.164463,10.383945282771316
139.6183166666667,35.164463,10.201765842944203
139.61848333333333,35.164463,9.970716744786037
139.61865,35.164463,9.792993766635346
139.61815,35.16458,10.501000000000017
139.6183166666667,35.16458,10.256741448912358
139.61848333333333,35.16458,10.024206111728052
139.61865,35.16458,9.857690958524255
139.6187,35.164177,9.678999999999915
139.61884999999998,35.164177,9.621797016733794
139.619,35.164177,9.610693015526628
139.61915,35.164177,9.611256875480924
139.6193,35.164177,9.586732806310737
139.61945,35.164177,9.564285296883257
139.6187,35.16437,9.621851467826936
139.61884999999998,35.16437,9.592230156089457
139.619,35.16437,9.599379653468006
139.61915,35.16437,9.61949547849869
139.6193,35.16437,9.556916083522097
139.61945,35.16437,9.540518296790257
139.61948,35.16435,9.521381799779395
139.619628,35.16435,9.497598663367562
139.619776,35.16435,9.454784024568633
139.619924,35.16435,9.366389197244038
139.620072,35.16435,9.255654435333275
139.62022,35.16435,9.143050564325096
139.61948,35.16439,9.51676298973936
139.619628,35.16439,9.492292005569308
139.619776,35.16439,9.444043006152292
139.619924,35.16439,9.37405977952596
139.620072,35.16439,9.24838669156574
139.62022,35.16439,9.116999999999791
139.62025,35.1644,9.085000000000022
139.620398,35.1644,8.972551284129889
139.620546,35.1644,8.853605350716862
139.62069400000001,35.1644,8.747155834855263
139.620842,35.1644,8.600444705924671
139.62099,35.1644,8.47100000000021
139.62025,35.164425,9.078342661703726
139.620398,35.164425,8.972114925066256
139.620546,35.164425,8.856618121874629
139.62069400000001,35.164425,8.756361862846159
139.620842,35.164425,8.601559638531688
139.62099,35.164425,8.469634988451286
139.59753,35.166485,44.51099999999998
139.5977,35.166485,44.217030005614994
139.59753,35.166515,44.46205775460994
139.5977,35.166515,44.20899999999972
139.60144,35.166004,39.15931600411683
139.60155,35.166004,39.15100000000002
139.60144,35.166218,39.25500000000002
139.60155,35.166218,39.159315627589514
139.60188,35.167034,37.71840848617314
139.60204,35.167034,37.80900000000005
139.60188,35.16712,37.740969674475686
139.60204,35.16712,37.86255650774281
139.60907,35.166782,16.13693323585487
139.60924,35.166782,16.1907513308903
139.60907,35.16702,16.20706206121672
139.60924,35.16702,16.217086185263593
139.60841,35.16745,16.39891168489167
139.60847,35.16745,16.37000000000001
139.60841,35.167534,16.619999999999983
139.60847,35.167534,16.458098175768566
139.60458,35.16755,30.648296296487576
139.60472,35.16755,30.648296296293815
139.60458,35.1676965,30.64829629655945
139.60472,35.1676965,30.64829629602977
139.60458,35.167843,30.440000000000015
139.60472,35.167843,30.64829629604163
139.60458,35.16849,30.836
139.60463,35.16849,30.813818624971848
139.60458,35.168568,30.813712439050747
139.60463,35.168568,30.741999999999994
139.60536,35.168587,28.97836210645251
139.60548,35.168587,28.89
139.60536,35.168774,29.077000000000023
139.60548,35.168774,28.97836528568003
139.60619,35.16938,26.363594398969077
139.6063525,35.16938,26.195035175470966
139.606515,35.16938,25.91850136268519
139.6066775,35.16938,25.62770698587924
139.60684,35.16938,25.435000000000073
139.60619,35.169605,26.663000000000892
139.6063525,35.169605,26.48413417900575
139.606515,35.169605,26.261640130524558
139.6066775,35.169605,26.04378330901645
139.60684,35.169605,25.82364051705066
139.60893,35.169094,16.884417788040768
139.60925,35.169094,16.884370979232372
139.60893,35.16922175,16.884408441899314
139.60925,35.16922175,16.884374282498175
139.60893,35.169349499999996,16.884401762306084
139.60925,35.169349499999996,16.884375585894812
139.60893,35.16947725,16.884398884511327
139.60925,35.16947725,16.884374749130142
139.60893,35.169605,16.88439818361168
139.60925,35.169605,16.884383187235677
139.60144,35.170574,37.40300000000001
139.6015,35.170574,37.181120067715455
139.60144,35.17063,37.30900408426728
139.6015,35.17063,37.204999999999934
139.60223,35.17064,34.54734413624693
139.6023583333333,35.17064,34.453196625664475
139.60248666666666,35.17064,34.18808106766348
139.60261500000001,35.17064,33.93260520912092
139.60274333333334,35.17064,33.6932030270887
139.60287166666666,35.17064,33.481298592970994
139.603,35.17064,33.311754904061985
139.60223,35.170811,34.28001383208243
139.6023583333333,35.170811,34.16219143066519
139.60248666666666,35.170811,33.96471405078939
139.60261500000001,35.170811,33.726494518282365
139.60274333333334,35.170811,33.47516368086612
139.60287166666666,35.170811,33.23173584743522
139.603,35.170811,33.04052710463264
139.60223,35.170982,34.04515637188246
139.6023583333333,35.170982,33.91523344666086
139.60248666666666,35.170982,33.74367917451166
139.60261500000001,35.170982,33.53788224715586
139.60274333333334,35.170982,33.30908148759081
139.60287166666666,35.170982,33.06897317057388
139.603,35.170982,32.888227476609835
139.60379,35.16962,32.31967408692716
139.60391,35.16962,31.98760813783786
139.60379,35.169735,32.238649279271876
139.60391,35.169735,31.84264514312777
139.60379,35.16985,31.89230690227288
139.60391,35.16985,31.67022598900198
139.60379,35.169965,31.708397829411204
139.60391,35.169965,31.567612471843965
139.60379,35.17008,31.65800000000002
139.60391,35.17008,31.579188247758147
139.60382,35.170208,30.50473545913293
139.60397,35.170208,30.356361010159976
139.60412,35.170208,30.16380802083379
139.60427,35.170208,29.933701400690634
139.60442,35.170208,29.71833212632522
139.60457,35.170208,29.400000000000095
139.60382,35.170364000000006,30.63904035327898
139.60397,35.170364000000006,30.447927833413832
139.60412,35.170364000000006,30.170999637894905
139.60427,35.170364000000006,29.96066909206011
139.60442,35.170364000000006,29.623283742987223
139.60457,35.170364000000006,29.469794349084555
139.60382,35.17052,30.710999999998986
139.60397,35.17052,30.431753240228655
139.60412,35.17052,30.19766147483054
139.60427,35.17052,29.97426797219241
139.60442,35.17052,29.761947712913148
139.60457,35.17052,29.606676276079007
139.6054,35.169647,27.45606440931081
139.60554,35.169647,27.370974439213658
139.60568,35.169647,27.272788837670113
139.60582,35.169647,27.140147590611747
139.60596,35.169647,26.98986646709882
139.6061,35.169647,26.891999999999662
139.6054,35.169816999999995,27.577809148148965
139.60554,35.169816999999995,27.435838160752677
139.60568,35.169816999999995,27.460295639971214
139.60582,35.169816999999995,27.207477069906517
139.60596,35.169816999999995,27.023538098605066
139.6061,35.169816999999995,26.903460789329856
139.6054,35.169987,27.734999999997402
139.60554,35.169987,27.642734225179147
139.60568,35.169987,27.51277834030226
139.60582,35.169987,27.343188048214223
139.60596,35.169987,27.184029838626373
139.6061,35.169987,27.066809622122015
139.60771,35.169613,23.20538380674896
139.60783,35.169613,23.119494660824977
139.60771,35.1697615,23.47400601830505
139.60783,35.1697615,23.405735310791176
139.60771,35.16991,23.706999999999883
139.60783,35.16991,23.536609082330973
139.60843,35.17042,20.907999999999955
139.60846,35.17042,20.888303848926586
139.60843,35.17063,20.313060134118622
139.60846,35.17063,20.368013010011534
139.60844,35.170643,20.616
139.60847,35.170643,20.557899055523244
139.60844,35.17068,20.55251727607149
139.60847,35.17068,20.428999999999995
139.60849,35.170643,20.540658264008133
139.60855,35.170643,20.835000000000004
139.60849,35.1707,20.48866827537569
139.60855,35.1707,20.43720489045885
139.60536,35.172195,24.730776860707888
139.60541,35.172195,24.841999999999977
139.60536,35.1723535,24.635780521197297
139.60541,35.1723535,24.674237283539387
139.60536,35.172512,24.383999999999755
139.60541,35.172512,24.43568588999889
139.60376,35.173218,24.43599999999999
139.60378,35.173218,24.609989830125375
139.60376,35.173244,24.594759540995188
139.60378,35.173244,24.70599999999999
139.60458,35.1727,25.663791695945466
139.60475,35.1727,25.33099999999997
139.60458,35.172726,25.67400000000022
139.60475,35.172726,25.38240952028982
139.60597,35.17311,22.442955563470736
139.60612,35.17311,22.13599999999998
139.60597,35.17321,22.572999999999812
139.60612,35.17321,22.29190434406162
139.6085,35.172188,16.576374336613142
139.60863,35.172188,16.474
139.6085,35.172325,15.871000000000024
139.60863,35.172325,16.55987025831321
139.61006,35.166534,16.578000000000017
139.61008,35.166534,16.56022000344749
139.61006,35.166702,16.400999999999993
139.61008,35.166702,16.45499890599542
139.6115,35.166523,14.142999999999983
139.6116,35.166523,14.054899301874372
139.6115,35.166637,13.941534229628957
139.6116,35.166637,13.892999999999914
139.61319,35.166004,9.678820533169008
139.61336,35.166004,10.303000000000086
139.61319,35.166136,9.746297897341643
139.61336,35.166136,10.38646644385261
139.61319,35.166268,10.85406672123891
139.61336,35.166268,11.055776187019054
139.61319,35.1664,12.050999999999888
139.61336,35.1664,11.771766438473264
139.61241,35.167034,12.80426035294701
139.61256,35.167034,12.574406354200837
139.61271,35.167034,12.269395017003886
139.61286,35.167034,11.96197394542879
139.61301,35.167034,11.653451067764912
139.61316,35.167034,11.35168296567947
139.61241,35.167114,12.789999999999996
139.61256,35.167114,12.529374014195856
139.61271,35.167114,12.255481857712791
139.61286,35.167114,11.961582855306348
139.61301,35.167114,11.669207159597246
139.61316,35.167114,11.429702574486361
139.60945,35.169067,16.323849340211613
139.609595,35.169067,16.182861891320353
139.60974,35.169067,16.02897259151949
139.609885,35.169067,15.874067536467237
139.61003,35.169067,15.630000000000003
139.60945,35.16909,16.339999999999954
139.609595,35.16909,16.185914480865144
139.60974,35.16909,16.03213199675173
139.609885,35.16909,15.879468123684184
139.61003,35.16909,15.677740632964726
139.61319,35.16858,9.072420580146513
139.613342,35.16858,9.072420529001361
139.613494,35.16858,9.072420483160313
139.613646,35.16858,9.07242044975721
139.613798,35.16858,9.07242023004588
139.61395,35.16858,9.072419945896128
139.61319,35.168755,9.072420446244973
139.613342,35.168755,9.07242038705238
139.613494,35.168755,9.072420297068954
139.613646,35.168755,9.072420147922754
139.613798,35.168755,9.072419852102415
139.61395,35.168755,8.784000000000002
139.61388,35.169582,7.254
139.6139,35.169582,7.186975035480923
139.61388,35.169605,7.431000000000001
139.6139,35.169605,7.2597092733553215
139.61426,35.169495,5.8934973427629895
139.61444,35.169495,5.583676565943722
139.61426,35.169605,5.546814388000855
139.61444,35.169605,5.370000000000024
139.61554,35.167034,3.1720501338466445
139.615755,35.167034,2.9122089571262477
139.61597,35.167034,2.8129071102377154
139.61554,35.16716175,2.9309762359714573
139.615755,35.16716175,2.7706947376155306
139.61597,35.16716175,2.648969125460617
139.61554,35.167289499999995,2.7769066449430353
139.615755,35.167289499999995,2.638820968642659
139.61597,35.167289499999995,2.587777338062044
139.61554,35.16741725,2.7279622345857906
139.615755,35.16741725,2.572599317256959
139.61597,35.16741725,2.5468750312267225
139.61554,35.167545,2.7239710463065805
139.615755,35.167545,2.6711650109329943
139.61597,35.167545,2.602595282190557
139.61632,35.167976,3.152999999999999
139.6164,35.167976,3.1866967898259957
139.61632,35.16806,3.1447745909102034
139.6164,35.16806,3.403000000000006
139.61632,35.168583,4.991612392569246
139.61636,35.168583,4.704000000000017
139.61632,35.16875,6.8239510805095875
139.61636,35.16875,6.901801602928619
139.61084,35.169613,14.549219990786836
139.610992,35.169613,14.427984389205061
139.611144,35.169613,14.24208380555161
139.611296,35.169613,13.946574925515995
139.611448,35.169613,13.66128364255107
139.6116,35.169613,13.425452534831184
139.61084,35.169744,14.529272349731901
139.610992,35.169744,14.591522748366176
139.611144,35.169744,14.235040044095202
139.611296,35.169744,13.838238725282443
139.611448,35.169744,13.49420617360185
139.6116,35.169744,13.232715935887068
139.61084,35.169875,14.371626960878405
139.610992,35.169875,14.274460666338404
139.611144,35.169875,14.00337370206456
139.611296,35.169875,13.62786667675678
139.611448,35.169875,13.247790266680038
139.6116,35.169875,12.972823351231796
139.61084,35.170006,14.157633633208631
139.610992,35.170006,13.999249701496908
139.611144,35.170006,13.739608781061538
139.611296,35.170006,13.39071738136233
139.611448,35.170006,12.979193627461967
139.6116,35.170006,12.640000000000024
139.61165,35.170025,12.430000000000078
139.61181249999998,35.170025,11.721836363169057
139.611975,35.170025,11.11183019774264
139.61213750000002,35.170025,11.182650562942163
139.6123,35.170025,10.262291025713965
139.61165,35.170116,12.12250332586553
139.61181249999998,35.170116,11.599172307954998
139.611975,35.170116,10.98562187636304
139.61213750000002,35.170116,11.023893204278162
139.6123,35.170116,9.740000000000196
139.61147,35.171093,9.853205551467234
139.61159,35.171093,11.020999999999976
139.61147,35.171154,8.367000000000074
139.61159,35.171154,10.290278029101879
139.61386,35.16961,7.448413326571753
139.61395,35.16961,6.8458488880744675
139.61386,35.16972,7.114306913990891
139.61395,35.16972,6.2859999999999845
139.61386,35.170643,4.51
139.61395,35.170643,5.033601547939163
139.61386,35.17077075,5.0828049650613645
139.61395,35.17077075,5.111033360647247
139.61386,35.1708985,5.190657391591948
139.61395,35.1708985,5.163905256132935
139.61386,35.17102625,5.4047597129289215
139.61395,35.17102625,5.321692354614473
139.61386,35.171154,5.514611505733231
139.61395,35.171154,5.48639782738437
139.61319,35.17167,5.81288440316242
139.61351,35.17167,5.577999999999999
139.61319,35.171776,5.599000000000011
139.61351,35.171776,5.69832283093724
139.5991,35.157246,22.87625529001985
139.599285,35.157246,22.676465175887746
139.59947,35.157246,22.669379535536137
139.5991,35.1575,23.390147511840855
139.599285,35.1575,23.250586547034413
139.59947,35.1575,23.03448847860028
139.59952,35.157284,21.90297577335626
139.599695,35.157284,21.42402348309121
139.59987,35.157284,21.063999999999844
139.59952,35.1575,22.90599999999985
139.599695,35.1575,21.931136210903745
139.59987,35.1575,21.561964850676485
139.59923,35.157505,23.276804047277544
139.59947,35.157505,23.145000000000003
139.59923,35.157578,23.26761022610489
139.59947,35.157578,23.224162829519546
139.59949,35.157505,22.994499999999903
139.59968,35.157505,21.808592690986572
139.59987,35.157505,21.38840672985008
139.59949,35.15776,23.05658147657097
139.59968,35.15776,21.814012270731446
139.59987,35.15776,20.283000000001614
139.59961,35.15777,22.452731001394564
139.59987,35.15777,19.96099999999981
139.59961,35.15801,22.452617574150125
139.59987,35.15801,20.36225536156611
139.5995,35.158794,21.122564236328284
139.59968500000002,35.158794,18.865904658782366
139.59987,35.158794,15.906085716819554
139.5995,35.15899,23.146130421971836
139.59968500000002,35.15899,20.263765154803473
139.59987,35.15899,19.11738329642499
139.59921,35.159054,29.285434150083873
139.59944,35.159054,29.140000000000107
139.59921,35.159294,29.88861596442846
139.59944,35.159294,29.684800999391747
139.5997,35.159065,25.030204768954725
139.59987,35.159065,20.3139999999999
139.5997,35.1593,27.734999999999935
139.59987,35.1593,26.578538740065838
139.59988,35.157265,20.828075311400067
139.600065,35.157265,18.39137560167171
139.60025,35.157265,14.669636435337642
139.59988,35.157326,20.48779456765674
139.600065,35.157326,18.12687223647376
139.60025,35.157326,13.693912723871744
139.60027,35.15732,13.83100000000001
139.60033,35.15732,9.705174183317013
139.60027,35.157486,8.550240410433249
139.60033,35.157486,7.755457498177121
139.59988,35.15766,19.404116445114404
139.600065,35.15766,15.627632093614114
139.60025,35.15766,9.656253811243129
139.59988,35.157757,20.52300000000007
139.600065,35.157757,15.994922416870939
139.60025,35.157757,10.300627308556816
139.60027,35.157505,8.988355313348553
139.60046,35.157505,9.380463153045653
139.60065,35.157505,9.74536595313555
139.60027,35.157703,9.616827580469968
139.60046,35.157703,10.122961542459038
139.60065,35.157703,10.195727997118517
139.60068,35.15765,12.502255753789765
139.60086,35.15765,13.055837676552235
139.60104,35.15765,11.988999999999995
139.60068,35.157692,10.687999999999992
139.60086,35.157692,13.040754079396741
139.60104,35.157692,12.772867806945502
139.60106,35.157543,10.744852986841847
139.601245,35.157543,8.830912514584004
139.60143,35.157543,7.492999999999967
139.60106,35.157646,11.728999999999875
139.601245,35.157646,9.408049064001801
139.60143,35.157646,7.9310967626471855
139.59988,35.15777,20.522999999999772
139.600065,35.15777,16.36341858541075
139.60025,35.15777,12.269036875181556
139.59988,35.158012,17.989866681151085
139.600065,35.158012,12.821937548370517
139.60025,35.158012,11.344936150055211
139.60027,35.15782,11.281000000000004
139.60033,35.15782,10.950613870999328
139.60027,35.158005,8.968426245671127
139.60033,35.158005,8.742000000000088
139.59988,35.158024,16.89390324954697
139.6002,35.158024,8.983279338151194
139.59988,35.15827,18.239927753745313
139.6002,35.15827,9.108061730342456
139.60031,35.15802,8.338791202709318
139.6005,35.15802,9.92191131117197
139.60031,35.15827,11.270894254653943
139.6005,35.15827,13.821000000000113
139.60153,35.15736,8.87894996863149
139.60182,35.15736,8.149000000000003
139.60153,35.1575,7.565999999999982
139.60182,35.1575,8.95801512197766
139.60184,35.15732,8.171410165358166
139.60202,35.15732,7.134221008797005
139.6022,35.15732,6.369000000000002
139.60184,35.157352,8.189999999999994
139.60202,35.157352,7.1804907110996075
139.6022,35.157352,6.469065294967091
139.60146,35.15751,7.243872569633858
139.60152,35.15751,7.014
139.60146,35.15753,7.336999999999999
139.60152,35.15753,7.084062069924137
139.60223,35.157322,6.295999999999998
139.60246,35.157322,5.60786653385707
139.60223,35.157486,5.828936592365075
139.60246,35.157486,5.526000000000001
139.60251,35.157547,4.975
139.6026,35.157547,4.803798287890954
139.60251,35.15757,4.8038011622793455
139.6026,35.15757,4.995
139.60265,35.157543,4.288000000000003
139.60275,35.157543,4.629696772038488
139.60265,35.15776,6.972614988089401
139.60275,35.15776,7.919999999999952
139.59995,35.158283,12.619566701925212
139.60023,35.158283,14.471077736433791
139.59995,35.158524,7.933865244821415
139.60023,35.158524,13.121668808373563
139.60027,35.15828,13.90890000776725
139.60054,35.15828,13.908900017053957
139.60027,35.15851,13.908899993968264
139.60054,35.15851,13.908899996858093
139.59988,35.158535,14.085367233826565
139.600065,35.158535,12.580336915713561
139.60025,35.158535,14.255222515001902
139.59988,35.15879,18.992999999999967
139.600065,35.15879,14.260191328244177
139.60025,35.15879,15.557027276468665
139.60027,35.158566,14.923999999999875
139.60046,35.158566,18.00043165971159
139.60065,35.158566,19.115320680928622
139.60027,35.158787,16.867142429839753
139.60046,35.158787,19.92067129509372
139.60065,35.158787,20.525709456084062
139.59988,35.158794,17.517008925930938
139.600065,35.158794,14.717070241361114
139.60025,35.158794,17.570070426826877
139.59988,35.159046,19.897463485047364
139.600065,35.159046,21.47930105374821
139.60025,35.159046,20.948999999999558
139.60027,35.1588,19.912583859336845
139.600435,35.1588,21.052510414366612
139.6006,35.1588,21.506227643456548
139.60027,35.159042,21.660165799989265
139.600435,35.159042,23.3056596883779
139.6006,35.159042,23.19858602981111
139.59988,35.15905,21.395336577350424
139.600065,35.15905,21.985680725287416
139.60025,35.15905,22.25181705537441
139.59988,35.15926,25.93867388537236
139.600065,35.15926,25.662390817717316
139.60025,35.15926,24.589743450949527
139.60027,35.15905,23.956221988761108
139.60046,35.15905,22.8485875900645
139.60065,35.15905,23.13325379562532
139.60027,35.159298,24.83697174155788
139.60046,35.159298,24.6192870279554
139.60065,35.159298,23.86795168828597
139.60092,35.158794,20.876000000000012
139.60104,35.158794,20.220988604165523
139.60092,35.1588,20.836040137456735
139.60104,35.1588,20.179000000000055
139.60107,35.158794,20.149006228970443
139.60124,35.158794,19.034000000000034
139.60141,35.158794,17.56414586586154
139.60107,35.158825,20.216583011937033
139.60124,35.158825,19.225026862461075
139.60141,35.158825,17.32187779768014
139.60066,35.15909,23.22891951388303
139.60085,35.15909,23.08091829906903
139.60104,35.15909,22.772056161607427
139.60066,35.159298,23.01500583315658
139.60085,35.159298,22.781414264074613
139.60104,35.159298,22.35400000000004
139.60106,35.159157,22.624999999999986
139.601245,35.159157,22.275870824551145
